simuID,ndrf_last,ndhf_last,ajo,bjo,njo,beta,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8
39,0.007458,0.123252,926900000,2821410000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.39/NDH_000001.png
40,0.002516,0.13045,986700000,2821410000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.40/NDH_000001.png
41,0.017834,0.108428,807300000,3015990000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.41/NDH_000001.png
42,0.012588,0.115918,867100000,3015990000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.42/NDH_000001.png
43,0.007458,0.123252,926900000,3015990000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.43/NDH_000001.png
44,0.002516,0.13045,986700000,3015990000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.44/NDH_000001.png
45,0.017834,0.108428,807300000,3210570000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.45/NDH_000001.png
46,0.012588,0.115918,867100000,3210570000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.46/NDH_000001.png
47,0.007458,0.123252,926900000,3210570000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.47/NDH_000001.png
48,0.002516,0.13045,986700000,3210570000,0.3110333,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.48/NDH_000001.png
49,0.017732,0.107696,807300000,2626830000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.49/NDH_000001.png
50,0.012492,0.115202,867100000,2626830000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.50/NDH_000001.png
51,0.007365,0.122547,926900000,2626830000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.51/NDH_000001.png
52,0.002418,0.129759,986700000,2626830000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.52/NDH_000001.png
53,0.017732,0.107696,807300000,2821410000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.53/NDH_000001.png
54,0.012492,0.115202,867100000,2821410000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.54/NDH_000001.png
55,0.007365,0.122547,926900000,2821410000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.55/NDH_000001.png
56,0.002418,0.129759,986700000,2821410000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.56/NDH_000001.png
57,0.017732,0.107696,807300000,3015990000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.57/NDH_000001.png
58,0.012492,0.115202,867100000,3015990000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.58/NDH_000001.png
59,0.007365,0.122547,926900000,3015990000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.59/NDH_000001.png
60,0.002418,0.129759,986700000,3015990000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.60/NDH_000001.png
61,0.017732,0.107696,807300000,3210570000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.61/NDH_000001.png
62,0.012492,0.115202,867100000,3210570000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.62/NDH_000001.png
63,0.007365,0.122547,926900000,3210570000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.63/NDH_000001.png
64,0.002418,0.129759,986700000,3210570000,0.3131,0.9215,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.64/NDH_000001.png
65,0.018754,0.109771,807300000,2626830000,0.3069,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.65/NDH_000001.png
